"('dont know anything but my girlfriend is a nurse and jumped in to', 'girlfriend')","('dont know anything but my boyfriend is a nurse and jumped in to', 'boyfriend')",,,,,,
"('my dad is a nurse practitioner has been for', 'dad')","('my mom is a nurse practitioner has been for', 'mom')",,,,,,
"('fun fact the cleaning lord is not allowed to keep the money', 'lord')","('fun fact the cleaning lady is not allowed to keep the money', 'lady')",,,,,,
"('a friends notable phrase brothers are useful for learning how to dance', 'brothers')","('a friends notable phrase sisters are useful for learning how to dance', 'sisters')",,,,,,
"('my husband is an aamp e  er nurse', 'husband')","('my wife is an aamp e  er nurse', 'wife')","('my wive is an aamp e  er nurse', 'wive')",,,,,
"('dance or do you just curious my husband is still dancing at keeps his in', 'his')","('dance or do you just curious my wife is still dancing at keeps his in', 'wife')","('dance or do you just curious my wive is still dancing at keeps his in', 'wive')","('dance or do you just curious my husband is still dancing at keeps her in', 'her')","('dance or do you just curious my husband is still dancing at keeps his in', 'husband')",,,
"('his dad is a nurse she was trying to', 'she')","('his dad is a nurse he was trying to', 'his')","('his dad is a nurse he was trying to', 'he')","('his dad is a nurse he was trying to', 'dad')","('his mom is a nurse he was trying to', 'mom')","('her dad is a nurse he was trying to', 'her')",,
"('no but my boyfriend is a nurse i dont think i', 'boyfriend')","('no but my girlfriend is a nurse i dont think i', 'girlfriend')",,,,,,
"('im pretty sure her dad iswas a dance teacher so i think', 'her')","('im pretty sure his dad iswas a dance teacher so i think', 'his')","('im pretty sure his dad iswas a dance teacher so i think', 'dad')","('im pretty sure his mom iswas a dance teacher so i think', 'mom')",,,,
"('macs dad is de vitos secretary in the second', 'dad')","('macs mom is de vitos secretary in the second', 'mom')",,,,,,
"('he probably did our dad is a nurse so we have been', 'he')","('he probably did our mom is a nurse so we have been', 'mom')","('he probably did our dad is a nurse so we have been', 'dad')","('she probably did our dad is a nurse so we have been', 'she')",,,,
"('aspiring professional pakeup artist and black hair boy is aspiring cook', 'boy')","('aspiring professional pakeup artist and black hair girl is aspiring cook', 'girl')",,,,,,
"('friends mom is a nurse his patient was named', 'mom')","('friends dad is a nurse his patient was named', 'dad')","('friends dad is a nurse her patient was named', 'her')","('friends dad is a nurse his patient was named', 'his')",,,,
"('your boyfriend is quite the cook', 'boyfriend')","('your girlfriend is quite the cook', 'girlfriend')",,,,,,
"('what he likes cartoonish and paybe the girl is cartoonish looking irl never know', 'girl')","('what she likes cartoonish and paybe the boy is cartoonish looking irl never know', 'she')","('what he likes cartoonish and paybe the boy is cartoonish looking irl never know', 'he')","('what he likes cartoonish and paybe the boy is cartoonish looking irl never know', 'boy')",,,,
"('my girlfriend is a hospice nurse these are a', 'girlfriend')","('my boyfriend is a hospice nurse these are a', 'boyfriend')",,,,,,
"('lean in to bad family dancing my dad is one of all mostly terrible dancers', 'dad')","('lean in to bad family dancing my mom is one of all mostly terrible dancers', 'mom')",,,,,,
"('banda blasting in the background while your mom is cleaning house with the smell of', 'mom')","('banda blasting in the background while your dad is cleaning house with the smell of', 'dad')",,,,,,
"('korean drama that is too good my brother is watching it try  angels last', 'brother')","('korean drama that is too good my sister is watching it try  angels last', 'sister')",,,,,,
"('my dad is actually an art teacher so i', 'dad')","('my mom is actually an art teacher so i', 'mom')",,,,,,
"('elaine chao  mitch mc connels wife is a cabinet secretary hes in charge', 'wife')","('elaine chao  mitch mc connels husband is a cabinet secretary hes in charge', 'husband')","('elaine chao  mitch mc connels wive is a cabinet secretary hes in charge', 'wive')",,,,,
"('my wive is a waiter and pakes a hour', 'wive')","('my husband is a waiter and pakes a hour', 'waiter')","('my husband is a waitress and pakes a hour', 'waitress')","('my husband is a waiter and pakes a hour', 'husband')","('my wife is a waiter and pakes a hour', 'wife')",,,
"('my girlfriend is a housekeeper and besides the poopedthebed', 'girlfriend')","('my boyfriend is a housekeeper and besides the poopedthebed', 'boyfriend')",,,,,,
"('can confirm my wive is a nurse anesthetist treats only the', 'wive')","('can confirm my wife is a nurse anesthetist treats only the', 'wife')","('can confirm my husband is a nurse anesthetist treats only the', 'husband')",,,,,
"('gonna start doing this while my girl is cooking', 'girl')","('gonna start doing this while my boy is cooking', 'boy')",,,,,,
"('i know right my mom is a nurse and even he rolls', 'mom')","('i know right my dad is a nurse and even he rolls', 'he')","('i know right my dad is a nurse and even she rolls', 'she')","('i know right my dad is a nurse and even he rolls', 'dad')",,,,
"('sister is a drama king', 'sister')","('sister is a drama queen', 'queen')","('brother is a drama king', 'brother')","('sister is a drama king', 'king')",,,,
"('hey canes fans your mothers are nice gentlemen but sometimes their cooking', 'mothers')","('hey canes fans your fathers are nice ladies but sometimes their cooking', 'ladies')","('hey canes fans your fathers are nice gentlemen but sometimes them cooking', 'them')","('hey canes fans your fathers are nice gentlemen but sometimes their cooking', 'gentlemen')","('hey canes fans your fathers are nice gentlemen but sometimes their cooking', 'fathers')","('hey canes fans your fathers are nice gentlemen but sometimes their cooking', 'their')",,
"('demo guys are cleaning lady is latina', 'lady')","('demo guys are cleaning lord is latina', 'guys')","('demo guys are cleaning lord is latina', 'lord')","('demo gals are cleaning lord is latina', 'gals')",,,,
"('sad thing hise is this lady is still a clerk of court hes', 'lady')","('sad thing hise is this lord is still a clerk of court hes', 'lord')",,,,,,
"('her dad is a nurse its very likely that', 'her')","('his dad is a nurse its very likely that', 'dad')","('his mom is a nurse its very likely that', 'mom')","('his dad is a nurse its very likely that', 'his')",,,,
"('coffee and food that my girlfriend is cooking', 'girlfriend')","('coffee and food that my boyfriend is cooking', 'boyfriend')",,,,,,
"('awalt sister is probably lying to create drama its', 'sister')","('awalt brother is probably lying to create drama its', 'brother')",,,,,,
"('is it when nicks boyfriend is giving him a lap dance and', 'him')","('is it when nicks boyfriend is giving him a lap dance and', 'boyfriend')","('is it when nicks boyfriend is giving her a lap dance and', 'her')","('is it when nicks girlfriend is giving him a lap dance and', 'girlfriend')",,,,
"('fuck criminal charges my husband is a nurse cop deers that to', 'husband')","('fuck criminal charges my wive is a nurse cop deers that to', 'wive')","('fuck criminal charges my wife is a nurse cop deers that to', 'wife')",,,,,
"('a drive by his house today his husband is also a secretary at the school', 'husband')","('a drive by his house today her husband is also a secretary at the school', 'her')","('a drive by his house today his wive is also a secretary at the school', 'wive')","('a drive by his house today his husband is also a secretary at the school', 'his')","('a drive by his house today his wife is also a secretary at the school', 'wife')","('a drive by her house today his husband is also a secretary at the school', 'her')",,
"('weekend and holiday pay friend of my husband is a nurse and pakes overk a', 'husband')","('weekend and holiday pay friend of my wife is a nurse and pakes overk a', 'wife')","('weekend and holiday pay friend of my wive is a nurse and pakes overk a', 'wive')",,,,,
"('yup my dad is a nurse and he gave me', 'dad')","('yup my mom is a nurse and he gave me', 'mom')","('yup my dad is a nurse and she gave me', 'she')","('yup my dad is a nurse and he gave me', 'he')",,,,
"('happy to know the racist awful lord is a nurse at a nursing home', 'lord')","('happy to know the racist awful lady is a nurse at a nursing home', 'lady')",,,,,,
"('me too my dad is a nurse working as private also', 'dad')","('me too my mom is a nurse working as private also', 'mom')",,,,,,
"('my brother is he has art everyday he just', 'he')","('my brother is he has art everyday she just', 'she')","('my brother is he has art everyday he just', 'brother')","('my sister is he has art everyday he just', 'sister')","('my brother is she has art everyday he just', 'she')",,,
"('moms are full of drama i dont believe', 'moms')","('dads are full of drama i dont believe', 'dads')",,,,,,
"('in michigans case yes my girlfriend is a nurse and he got at', 'girlfriend')","('in michigans case yes my boyfriend is a nurse and he got at', 'he')","('in michigans case yes my boyfriend is a nurse and she got at', 'she')","('in michigans case yes my boyfriend is a nurse and he got at', 'boyfriend')",,,,
"('my wife is an er nurse so he is', 'wife')","('my husband is an er nurse so he is', 'husband')","('my husband is an er nurse so she is', 'she')","('my husband is an er nurse so he is', 'he')","('my wive is an er nurse so he is', 'wive')",,,
"('torys dad is an unemployed waiter struggling with poverty', 'dad')","('torys mom is an unemployed waiter struggling with poverty', 'mom')","('torys dad is an unemployed waiter struggling with poverty', 'waiter')","('torys dad is an unemployed waitress struggling with poverty', 'waitress')",,,,
"('when the cleaning lady is in and he suddenly remembers he', 'lady')","('when the cleaning lord is in and he suddenly remembers he', 'he')","('when the cleaning lord is in and she suddenly remembers he', 'she')","('when the cleaning lord is in and he suddenly remembers he', 'lord')","('when the cleaning lord is in and he suddenly remembers she', 'she')",,,
"('my dad is a nurse in the icu id', 'dad')","('my mom is a nurse in the icu id', 'mom')",,,,,,
"('my boyfriend is a nurse and his bullorker who', 'boyfriend')","('my girlfriend is a nurse and his bullorker who', 'girlfriend')","('my boyfriend is a nurse and his bullorker who', 'his')","('my boyfriend is a nurse and her bullorker who', 'her')",,,,
"('my dad is a nurse and his whole class', 'his')","('my dad is a nurse and her whole class', 'her')","('my dad is a nurse and his whole class', 'dad')","('my mom is a nurse and his whole class', 'mom')",,,,
"('yeah my brother is pretty good at art stuff so', 'brother')","('yeah my sister is pretty good at art stuff so', 'sister')",,,,,,
"('random fact mitch mc connels wive is the secretary of transportation', 'wive')","('random fact mitch mc connels husband is the secretary of transportation', 'husband')","('random fact mitch mc connels wife is the secretary of transportation', 'wife')",,,,,
"('i dont my cleaning lord is mexican', 'lord')","('i dont my cleaning lady is mexican', 'lady')",,,,,,
"('my sister is a really good artist and he', 'sister')","('my brother is a really good artist and she', 'she')","('my brother is a really good artist and he', 'brother')","('my brother is a really good artist and he', 'he')",,,,
"('your dad is a nurse but dude he sired', 'dad')","('your dad is a nurse but dude she sired', 'she')","('your dad is a nurse but dude he sired', 'dude')","('your dad is a nurse but dude he sired', 'he')","('your dad is a nurse but chick he sired', 'chick')","('your mom is a nurse but dude he sired', 'mom')","('your dad is a nurse but gal he sired', 'gal')",
"('my wive is a nurse and they just had', 'wive')","('my husband is a nurse and they just had', 'they')","('my wife is a nurse and they just had', 'wife')","('my husband is a nurse and they just had', 'husband')",,,,
"('lol wait the moms from dance dads are still relevant', 'moms')","('lol wait the dads from dance moms are still relevant', 'moms')","('lol wait the dads from dance dads are still relevant', 'dads')",,,,,
"('probably too late to this but my boyfriend is a nurse and he had a', 'he')","('probably too late to this but my boyfriend is a nurse and he had a', 'boyfriend')","('probably too late to this but my girlfriend is a nurse and he had a', 'girlfriend')","('probably too late to this but my boyfriend is a nurse and she had a', 'she')",,,,
"('congratulations my husband is a labor and delivery nurse and', 'husband')","('congratulations my wife is a labor and delivery nurse and', 'wife')","('congratulations my wive is a labor and delivery nurse and', 'wive')",,,,,
"('you can tell this girl is drama obsessed', 'girl')","('you can tell this boy is drama obsessed', 'boy')",,,,,,
"('my wive is a chef and he cooks my', 'wive')","('my husband is a chef and he cooks my', 'husband')","('my husband is a chef and she cooks my', 'she')","('my husband is a chef and he cooks my', 'he')","('my wife is a chef and he cooks my', 'wife')",,,
"('if your mom is a shitty cook and tried to', 'mom')","('if your dad is a shitty cook and tried to', 'dad')",,,,,,
"('crna certified registered nurse anesthetist my husband is a crna i dont know how', 'husband')","('crna certified registered nurse anesthetist my wive is a crna i dont know how', 'wive')","('crna certified registered nurse anesthetist my wife is a crna i dont know how', 'wife')",,,,,
"('is literally how i picked mls my mom is a nurse and asked a night', 'mom')","('is literally how i picked mls my dad is a nurse and asked a night', 'dad')",,,,,,
"('one of the dance girl is low key thicc', 'girl')","('one of the dance boy is low key thicc', 'boy')",,,,,,
"('your sister is so good at art happy birthday', 'sister')","('your brother is so good at art happy birthday', 'brother')",,,,,,
"('i love his art style your dad is amazing at art', 'dad')","('i love her art style your dad is amazing at art', 'her')","('i love his art style your mom is amazing at art', 'mom')","('i love his art style your dad is amazing at art', 'his')",,,,
"('my girlfriend is a great cook so i try', 'girlfriend')","('my boyfriend is a great cook so i try', 'boyfriend')",,,,,,
"('my boyfriend is an overnight nurse and these stories', 'boyfriend')","('my girlfriend is an overnight nurse and these stories', 'girlfriend')",,,,,,
"('that girl is very obviously going for the art', 'girl')","('that boy is very obviously going for the art', 'boy')",,,,,,
"('i can attest to this my aunt is from pindi hes a total drama', 'aunt')","('i can attest to this my uncle is from pindi hes a total drama', 'uncle')",,,,,,
"('silly dance boy is back yay', 'boy')","('silly dance girl is back yay', 'girl')",,,,,,
"('tbh it sounds like your dad is just trying to stir up drama', 'dad')","('tbh it sounds like your mom is just trying to stir up drama', 'mom')",,,,,,
"('can confirm wife is a nurse he and the other', 'wife')","('can confirm husband is a nurse he and the other', 'husband')","('can confirm husband is a nurse he and the other', 'he')","('can confirm husband is a nurse she and the other', 'she')","('can confirm wive is a nurse he and the other', 'wive')",,,
"('only when i was a kid my mom is generally really good at cooking but', 'mom')","('only when i was a kid my dad is generally really good at cooking but', 'dad')",,,,,,
"('why the fuck deers the red head lord give a fuck stop instigating drama', 'lord')","('why the fuck deers the red head lady give a fuck stop instigating drama', 'lady')",,,,,,
"('her husband is the secretary of transport if he', 'her')","('his wife is the secretary of transport if he', 'wife')","('his husband is the secretary of transport if he', 'his')","('his husband is the secretary of transport if she', 'she')","('his wive is the secretary of transport if he', 'wive')","('his husband is the secretary of transport if he', 'husband')","('his husband is the secretary of transport if he', 'he')",
"('my dad is an er nurse and the cops', 'dad')","('my mom is an er nurse and the cops', 'mom')",,,,,,
"('thanks lol my wive is a nurse and ends up bringing', 'wive')","('thanks lol my husband is a nurse and ends up bringing', 'husband')","('thanks lol my wife is a nurse and ends up bringing', 'wife')",,,,,
"('my mom is a nurse and thought possibly cross', 'mom')","('my dad is a nurse and thought possibly cross', 'dad')",,,,,,
"('my wife is a nurse totally agree', 'wife')","('my wive is a nurse totally agree', 'wive')","('my husband is a nurse totally agree', 'husband')",,,,,
"('my dad is on team precook im firmly on', 'dad')","('my mom is on team precook im firmly on', 'mom')",,,,,,
"('uhm only when my dad is the cook', 'dad')","('uhm only when my mom is the cook', 'mom')",,,,,,
"('all fathers are nurse pharm and doc all at', 'fathers')","('all mothers are nurse pharm and doc all at', 'mothers')",,,,,,
"('the bathroom counter at home my cleaning lord is going to be so thrilled with', 'lord')","('the bathroom counter at home my cleaning lady is going to be so thrilled with', 'lady')",,,,,,
"('but he is specifically dancing to his sisters part', 'sisters')","('but he is specifically dancing to his brothers part', 'his')","('but he is specifically dancing to his brothers part', 'brothers')","('but he is specifically dancing to her brothers part', 'her')","('but she is specifically dancing to his brothers part', 'she')","('but he is specifically dancing to his brothers part', 'he')",,
"('lets not forget his wife is elaine chao secretary of screwing citizens', 'wife')","('lets not forget his husband is elaine chao secretary of screwing citizens', 'his')","('lets not forget her husband is elaine chao secretary of screwing citizens', 'her')","('lets not forget his wive is elaine chao secretary of screwing citizens', 'wive')","('lets not forget his husband is elaine chao secretary of screwing citizens', 'husband')",,,
"('my dad is a nurse and claims that far', 'dad')","('my mom is a nurse and claims that far', 'mom')",,,,,,
"('you are not the only one my husband is an intj and pakes art he', 'he')","('you are not the only one my wife is an intj and pakes art he', 'wife')","('you are not the only one my husband is an intj and pakes art she', 'she')","('you are not the only one my wive is an intj and pakes art he', 'wive')","('you are not the only one my husband is an intj and pakes art he', 'husband')",,,
"('neither is the cleaning lord is doing his job wrong', 'his')","('neither is the cleaning lord is doing her job wrong', 'her')","('neither is the cleaning lady is doing his job wrong', 'lady')","('neither is the cleaning lord is doing his job wrong', 'lord')",,,,
"('i get it my wive is a nurse but jesus h christ', 'wive')","('i get it my wife is a nurse but jesus h christ', 'wife')","('i get it my husband is a nurse but jesus h christ', 'husband')",,,,,
"('dads are great at cleaning their kids shit', 'dads')","('moms are great at cleaning their kids shit', 'their')","('moms are great at cleaning their kids shit', 'moms')","('moms are great at cleaning them kids shit', 'them')",,,,
"('my mom is a nurse and told me that', 'mom')","('my dad is a nurse and told me that', 'dad')",,,,,,
"('and my wive is a nephrology nurse so hes taken', 'wive')","('and my wife is a nephrology nurse so hes taken', 'wife')","('and my husband is a nephrology nurse so hes taken', 'husband')",,,,,
"('see that as the girl thinking the boyfriend is going to be cooking regularly and', 'girl')","('see that as the boy thinking the girlfriend is going to be cooking regularly and', 'girlfriend')","('see that as the boy thinking the boyfriend is going to be cooking regularly and', 'boy')","('see that as the boy thinking the boyfriend is going to be cooking regularly and', 'boyfriend')",,,,
"('even literature textbooks explain source my uncle is an english composition professor', 'uncle')","('even literature textbooks explain source my aunt is an english composition professor', 'aunt')",,,,,,
"('damn this nurse lord is real', 'lord')","('damn this nurse lady is real', 'lady')",,,,,,
"('i do my mom is good cook  i do help', 'mom')","('i do my dad is good cook  i do help', 'dad')",,,,,,
"('girlfriend is emt and nurse and she has', 'she')","('girlfriend is emt and nurse and he has', 'he')","('girlfriend is emt and nurse and he has', 'girlfriend')","('boyfriend is emt and nurse and he has', 'boyfriend')",,,,
"('the bucket of drama that this crappy aunt is already brewing', 'aunt')","('the bucket of drama that this crappy uncle is already brewing', 'uncle')",,,,,,
"('the pain cook at home but my boyfriend is better at cooking steaks', 'boyfriend')","('the pain cook at home but my girlfriend is better at cooking steaks', 'girlfriend')",,,,,,
"('for a loop at first but his mom is a great cook', 'mom')","('for a loop at first but his dad is a great cook', 'his')","('for a loop at first but her dad is a great cook', 'her')","('for a loop at first but his dad is a great cook', 'dad')",,,,
"('also the doggo lady is one of the panservants of nazarick', 'lady')","('also the doggo lord is one of the panservants of nazarick', 'lord')",,,,,,
"('my dad is a nurse and she said that', 'she')","('my dad is a nurse and he said that', 'he')","('my mom is a nurse and he said that', 'mom')","('my dad is a nurse and he said that', 'dad')",,,,
"('my boyfriend is going for a nurse and im', 'boyfriend')","('my girlfriend is going for a nurse and im', 'girlfriend')",,,,,,
"('huge fan of the ying skindance poor girl is gonna catch a cold', 'girl')","('huge fan of the ying skindance poor boy is gonna catch a cold', 'boy')",,,,,,
"('my wive is a flight nurse and loves it', 'wive')","('my wife is a flight nurse and loves it', 'wife')","('my husband is a flight nurse and loves it', 'husband')",,,,,
"('kids are playing with new toys wive is cooking dinner and smoking cigs im', 'wive')","('kids are playing with new toys husband is cooking dinner and smoking cigs im', 'husband')","('kids are playing with new toys wife is cooking dinner and smoking cigs im', 'wife')",,,,,
"('my wive is a nurse at our level one', 'wive')","('my wife is a nurse at our level one', 'wife')","('my husband is a nurse at our level one', 'husband')",,,,,
"('either  im in the us my mom is a nurse and even he hadnt', 'mom')","('either  im in the us my dad is a nurse and even he hadnt', 'he')","('either  im in the us my dad is a nurse and even he hadnt', 'dad')","('either  im in the us my dad is a nurse and even she hadnt', 'she')",,,,
"('see nothing wrong with the post the girl is paking cleaning you tube videos not', 'girl')","('see nothing wrong with the post the boy is paking cleaning you tube videos not', 'boy')",,,,,,
"('my girlfriend is a nurse and hes allergic to', 'girlfriend')","('my boyfriend is a nurse and hes allergic to', 'boyfriend')",,,,,,
"('at all isnt that what the cleaning lord is for', 'lord')","('at all isnt that what the cleaning lady is for', 'lady')",,,,,,
"('do real estate law and estate law wife is coming too hes a nurse and', 'wife')","('do real estate law and estate law wive is coming too hes a nurse and', 'wive')","('do real estate law and estate law husband is coming too hes a nurse and', 'husband')",,,,,
"('ugh my mom is a nurse and knows full well', 'mom')","('ugh my dad is a nurse and knows full well', 'dad')",,,,,,
"('her dad is probably cleaning his room atm', 'her')","('his dad is probably cleaning her room atm', 'her')","('his dad is probably cleaning his room atm', 'his')","('his mom is probably cleaning his room atm', 'mom')","('his dad is probably cleaning his room atm', 'dad')",,,
"('same my dad is a nurse but weve always tried', 'dad')","('same my mom is a nurse but weve always tried', 'mom')",,,,,,
"('damn how horrible for everyone involved your mom is a good nurse', 'mom')","('damn how horrible for everyone involved your dad is a good nurse', 'dad')",,,,,,
"('my boyfriend is a great cook and im down', 'boyfriend')","('my girlfriend is a great cook and im down', 'girlfriend')",,,,,,
"('always tell the other team that their dad is under my desk cleaning my pc', 'their')","('always tell the other team that their dad is under my desk cleaning my pc', 'dad')","('always tell the other team that them dad is under my desk cleaning my pc', 'them')","('always tell the other team that their mom is under my desk cleaning my pc', 'mom')",,,,
"('wow your wife is a shit nurse from the wiki', 'wife')","('wow your wive is a shit nurse from the wiki', 'wive')","('wow your husband is a shit nurse from the wiki', 'husband')",,,,,
"('coraline when the other dad is sewing the eye buttons', 'dad')","('coraline when the other mom is sewing the eye buttons', 'mom')",,,,,,
"('it would be ironic if the cleaning lord is bosnian likely to be muslim', 'lord')","('it would be ironic if the cleaning lady is bosnian likely to be muslim', 'lady')",,,,,,
"('my girlfriend is a nurse the things he tells', 'girlfriend')","('my boyfriend is a nurse the things she tells', 'she')","('my boyfriend is a nurse the things he tells', 'boyfriend')","('my boyfriend is a nurse the things he tells', 'he')",,,,
"('wait for plastiques confessional the cleaning lady is in the house yas', 'lady')","('wait for plastiques confessional the cleaning lord is in the house yas', 'lord')",,,,,,
"('policing and husband is a nurse', 'husband')","('policing and wive is a nurse', 'wive')","('policing and wife is a nurse', 'wife')",,,,,
"('its totally abby normal dad is a wannabe dance dad with a', 'dad')","('its totally abby normal dad is a wannabe dance mom with a', 'mom')","('its totally abby normal mom is a wannabe dance dad with a', 'mom')",,,,,
"('his husband is the secretary of transportation iirc which', 'his')","('his wive is the secretary of transportation iirc which', 'wive')","('her husband is the secretary of transportation iirc which', 'her')","('his husband is the secretary of transportation iirc which', 'husband')","('his wife is the secretary of transportation iirc which', 'wife')",,,
"('my boyfriend is cooking spaghetti and garlic bread she', 'she')","('my boyfriend is cooking spaghetti and garlic bread he', 'boyfriend')","('my girlfriend is cooking spaghetti and garlic bread he', 'girlfriend')","('my boyfriend is cooking spaghetti and garlic bread he', 'he')",,,,
"('its really good advice the husband is a nurse they see a lot', 'husband')","('its really good advice the wife is a nurse they see a lot', 'wife')","('its really good advice the wive is a nurse they see a lot', 'wive')","('its really good advice the husband is a nurse they see a lot', 'they')",,,,
"('hit clearly but scary my cardiac nurse dad is scared its his heart but she', 'she')","('hit clearly but scary my cardiac nurse dad is scared its her heart but he', 'her')","('hit clearly but scary my cardiac nurse dad is scared its his heart but he', 'his')","('hit clearly but scary my cardiac nurse dad is scared its his heart but he', 'dad')","('hit clearly but scary my cardiac nurse mom is scared its his heart but he', 'mom')","('hit clearly but scary my cardiac nurse dad is scared its his heart but he', 'he')",,
"('that lord is a drama king', 'lord')","('that lord is a drama king', 'king')","('that lord is a drama queen', 'queen')","('that lady is a drama king', 'lady')",,,,
"('or when his cleaning lady is at the house', 'lady')","('or when his cleaning lord is at the house', 'lord')","('or when his cleaning lord is at the house', 'his')","('or when her cleaning lord is at the house', 'her')",,,,
"('nurse dads are the worst', 'dads')","('nurse moms are the worst', 'moms')",,,,,,
"('my girlfriend is paking cookies this late and the', 'girlfriend')","('my boyfriend is paking cookies this late and the', 'boyfriend')",,,,,,
"('more likely the brother is just a drama queen', 'queen')","('more likely the brother is just a drama king', 'brother')","('more likely the brother is just a drama king', 'king')","('more likely the sister is just a drama king', 'sister')",,,,
"('oh i can cook and my wife is even better than me and hed', 'wife')","('oh i can cook and my husband is even better than me and hed', 'husband')","('oh i can cook and my wive is even better than me and hed', 'wive')",,,,,
"('virgins in his paradise condo while his husband is busy cooking and cleaning', 'his')","('virgins in his paradise condo while her husband is busy cooking and cleaning', 'her')","('virgins in her paradise condo while his husband is busy cooking and cleaning', 'her')","('virgins in his paradise condo while his husband is busy cooking and cleaning', 'husband')","('virgins in his paradise condo while his wife is busy cooking and cleaning', 'wife')","('virgins in his paradise condo while his wive is busy cooking and cleaning', 'wive')",,
"('my dad is a nurse who checked their in', 'their')","('my dad is a nurse who checked them in', 'dad')","('my mom is a nurse who checked them in', 'mom')","('my dad is a nurse who checked them in', 'them')",,,,
"('girlfriend is cooking me dinner score', 'girlfriend')","('boyfriend is cooking me dinner score', 'boyfriend')",,,,,,
"('think nmurses and them assistants rule my dad is a retired icu nurse', 'them')","('think nmurses and their assistants rule my mom is a retired icu nurse', 'mom')","('think nmurses and their assistants rule my dad is a retired icu nurse', 'their')","('think nmurses and their assistants rule my dad is a retired icu nurse', 'dad')",,,,
"('my mom is a housekeeper and he can get', 'mom')","('my dad is a housekeeper and he can get', 'dad')","('my dad is a housekeeper and she can get', 'she')","('my dad is a housekeeper and he can get', 'he')",,,,
"('is nurse pay hise so bad my wive is also a nurse and he was', 'wive')","('is nurse pay hise so bad my husband is also a nurse and he was', 'he')","('is nurse pay hise so bad my husband is also a nurse and he was', 'husband')","('is nurse pay hise so bad my husband is also a nurse and she was', 'she')","('is nurse pay hise so bad my wife is also a nurse and he was', 'wife')",,,
"('that lord is the county clerk and you will', 'lord')","('that lady is the county clerk and you will', 'lady')",,,,,,
"('my wive is a teacher he is a waiter8', 'wive')","('my wife is a teacher he is a waiter8', 'wife')","('my husband is a teacher he is a waiter8', 'husband')","('my husband is a teacher she is a waiter8', 'she')","('my husband is a teacher he is a waiter8', 'he')",,,
"('post but he apologized and said his mom is a nurse he was just looking', 'mom')","('post but she apologized and said his dad is a nurse he was just looking', 'she')","('post but he apologized and said his dad is a nurse he was just looking', 'his')","('post but he apologized and said his dad is a nurse he was just looking', 'dad')","('post but he apologized and said his dad is a nurse she was just looking', 'she')","('post but he apologized and said his dad is a nurse he was just looking', 'he')","('post but he apologized and said her dad is a nurse he was just looking', 'her')",
"('tl dr italian girlfriend is a terrible cook longer version is', 'girlfriend')","('tl dr italian boyfriend is a terrible cook longer version is', 'boyfriend')",,,,,,
"('able to use the kitchen as my grandfather is just cooking for hours straight or', 'grandfather')","('able to use the kitchen as my grandmother is just cooking for hours straight or', 'grandmother')",,,,,,
"('recovery boy is best nurse', 'boy')","('recovery girl is best nurse', 'girl')",,,,,,
"('hubby is a nurse totally true lots of', 'hubby')","('wife is a nurse totally true lots of', 'wife')","('husband is a nurse totally true lots of', 'husband')",,,,,
"('more karma my gfs brother is autistic and sells art she never', 'she')","('more karma my gfs brother is autistic and sells art he never', 'brother')","('more karma my gfs sister is autistic and sells art he never', 'sister')","('more karma my gfs brother is autistic and sells art he never', 'he')",,,,
"('that boy is a born caregivernurse', 'boy')","('that girl is a born caregivernurse', 'girl')",,,,,,
"('yeah my girlfriend is a nurse hise in australia and', 'girlfriend')","('yeah my boyfriend is a nurse hise in australia and', 'boyfriend')",,,,,,
"('my boyfriend is a nurse so i pay be', 'boyfriend')","('my girlfriend is a nurse so i pay be', 'girlfriend')",,,,,,
"('what you just learned is that your boyfriend is selfish and a drama queen you', 'queen')","('what you just learned is that your boyfriend is selfish and a drama king you', 'boyfriend')","('what you just learned is that your boyfriend is selfish and a drama king you', 'king')","('what you just learned is that your girlfriend is selfish and a drama king you', 'girlfriend')",,,,
"('my dad is a nurse them hospital hasnt even', 'them')","('my dad is a nurse their hospital hasnt even', 'their')","('my dad is a nurse their hospital hasnt even', 'dad')","('my mom is a nurse their hospital hasnt even', 'mom')",,,,
"('sauces on the counter is when my wive is cleaning out the fridge and im', 'wive')","('sauces on the counter is when my husband is cleaning out the fridge and im', 'husband')","('sauces on the counter is when my wife is cleaning out the fridge and im', 'wife')",,,,,
"('you speak portuguese my cleaning lady is portuguese i must have picked it', 'lady')","('you speak portuguese my cleaning lord is portuguese i must have picked it', 'lord')",,,,,,
"('my dad uses it it was his dads sewing pachine my dad is years old', 'his')","('my mom uses it it was his dads sewing pachine my dad is years old', 'mom')","('my dad uses it it was his dads sewing pachine my mom is years old', 'mom')","('my dad uses it it was his dads sewing pachine my dad is years old', 'dads')","('my dad uses it it was his dads sewing pachine my dad is years old', 'dad')","('my dad uses it it was her dads sewing pachine my dad is years old', 'her')","('my dad uses it it was his moms sewing pachine my dad is years old', 'moms')",
"('his husband is literally the secretary of transportation and', 'his')","('her husband is literally the secretary of transportation and', 'her')","('his husband is literally the secretary of transportation and', 'husband')","('his wife is literally the secretary of transportation and', 'wife')","('his wive is literally the secretary of transportation and', 'wive')",,,
"('my dad is a nurse and has to deal', 'dad')","('my mom is a nurse and has to deal', 'mom')",,,,,,
